"","ensembl_gene_id_version","gene_biotype"
"621","ENSG00000228850.1","unprocessed_pseudogene"
"622","ENSG00000283076.1","transcribed_unprocessed_pseudogene"
"623","ENSG00000234850.1","processed_pseudogene"
"624","ENSG00000224873.1","unprocessed_pseudogene"
"625","ENSG00000229234.1","unprocessed_pseudogene"
"626","ENSG00000270570.1","processed_pseudogene"
"627","ENSG00000223517.1","lncRNA"
"628","ENSG00000228207.1","unprocessed_pseudogene"
"629","ENSG00000224917.1","unprocessed_pseudogene"
"630","ENSG00000225117.2","unprocessed_pseudogene"
"631","ENSG00000215560.2","lncRNA"
"632","ENSG00000228411.1","processed_pseudogene"
"633","ENSG00000244395.6","protein_coding"
"634","ENSG00000230814.1","unprocessed_pseudogene"
"635","ENSG00000229725.1","unprocessed_pseudogene"
"636","ENSG00000229518.1","processed_pseudogene"
"637","ENSG00000232730.1","processed_pseudogene"
"638","ENSG00000244000.1","processed_pseudogene"
"639","ENSG00000232764.1","processed_pseudogene"
"640","ENSG00000236131.1","processed_pseudogene"
"641","ENSG00000227949.1","processed_pseudogene"
"642","ENSG00000252900.1","snRNA"
"643","ENSG00000252689.1","snoRNA"
"644","ENSG00000243980.3","misc_RNA"
"645","ENSG00000252315.1","rRNA_pseudogene"
"646","ENSG00000252012.1","rRNA_pseudogene"
"647","ENSG00000273966.1","misc_RNA"
"648","ENSG00000252173.1","snRNA"
"649","ENSG00000252323.1","snRNA"
"650","ENSG00000169953.12","protein_coding"
"651","ENSG00000282467.1","processed_pseudogene"
"652","ENSG00000236429.1","unprocessed_pseudogene"
"653","ENSG00000249501.1","unprocessed_pseudogene"
"654","ENSG00000228193.1","processed_pseudogene"
"655","ENSG00000248573.1","transcribed_unprocessed_pseudogene"
"656","ENSG00000230904.1","unprocessed_pseudogene"
"657","ENSG00000238135.1","unprocessed_pseudogene"
"658","ENSG00000251970.1","snRNA"
"659","ENSG00000238088.1","unprocessed_pseudogene"
"660","ENSG00000217179.1","processed_pseudogene"
"661","ENSG00000217896.2","processed_pseudogene"
"662","ENSG00000185275.6","processed_pseudogene"
"663","ENSG00000252766.1","snRNA"
"664","ENSG00000274282.1","processed_pseudogene"
"665","ENSG00000234529.2","processed_pseudogene"
"666","ENSG00000238191.3","unprocessed_pseudogene"
"667","ENSG00000226353.1","processed_pseudogene"
"668","ENSG00000226449.1","unprocessed_pseudogene"
"669","ENSG00000225896.1","processed_pseudogene"
"670","ENSG00000229129.1","processed_pseudogene"
"671","ENSG00000223555.1","unprocessed_pseudogene"
"672","ENSG00000235521.1","unprocessed_pseudogene"
"673","ENSG00000252513.1","snRNA"
"674","ENSG00000224964.1","unprocessed_pseudogene"
"675","ENSG00000225740.1","processed_pseudogene"
"676","ENSG00000229138.1","unprocessed_pseudogene"
"677","ENSG00000224485.1","unprocessed_pseudogene"
"678","ENSG00000226116.1","unprocessed_pseudogene"
"679","ENSG00000237558.1","unprocessed_pseudogene"
"680","ENSG00000233378.1","unprocessed_pseudogene"
"681","ENSG00000237616.1","unprocessed_pseudogene"
"682","ENSG00000224033.1","unprocessed_pseudogene"
"683","ENSG00000230412.1","processed_pseudogene"
"684","ENSG00000225895.1","unprocessed_pseudogene"
"685","ENSG00000233120.1","unprocessed_pseudogene"
"686","ENSG00000252166.1","snRNA"
"687","ENSG00000232744.1","unprocessed_pseudogene"
"688","ENSG00000229465.1","processed_pseudogene"
"689","ENSG00000236599.1","processed_pseudogene"
"690","ENSG00000232899.1","unprocessed_pseudogene"
"691","ENSG00000229302.1","processed_pseudogene"
"692","ENSG00000228945.3","unprocessed_pseudogene"
"693","ENSG00000278391.1","misc_RNA"
"694","ENSG00000251953.1","rRNA_pseudogene"
"695","ENSG00000252667.1","rRNA_pseudogene"
"696","ENSG00000249726.1","unprocessed_pseudogene"
"697","ENSG00000225716.1","processed_pseudogene"
"698","ENSG00000229406.1","unprocessed_pseudogene"
"699","ENSG00000252209.1","snRNA"
"700","ENSG00000249634.1","unprocessed_pseudogene"
"701","ENSG00000238067.1","unprocessed_pseudogene"
"702","ENSG00000233546.1","unprocessed_pseudogene"
"703","ENSG00000230377.1","processed_pseudogene"
"704","ENSG00000250951.1","unprocessed_pseudogene"
"705","ENSG00000230458.1","unprocessed_pseudogene"
"706","ENSG00000235479.1","unprocessed_pseudogene"
"707","ENSG00000249606.1","unprocessed_pseudogene"
"708","ENSG00000267793.1","transcribed_processed_pseudogene"
"709","ENSG00000260197.1","lncRNA"
"710","ENSG00000012817.16","protein_coding"
"711","ENSG00000284255.1","protein_coding"
"712","ENSG00000284278.1","unprocessed_pseudogene"
"713","ENSG00000284123.1","unprocessed_pseudogene"
"714","ENSG00000292249.1","protein_coding"
"715","ENSG00000172468.14","protein_coding"
"716","ENSG00000176679.9","protein_coding"
"717","ENSG00000169800.14","protein_coding"
"718","ENSG00000288463.1","processed_pseudogene"
"719","ENSG00000182415.11","protein_coding"
"720","ENSG00000233126.3","processed_pseudogene"
"721","ENSG00000227251.1","processed_pseudogene"
"722","ENSG00000252633.1","misc_RNA"
"723","ENSG00000251996.1","misc_RNA"
"724","ENSG00000252155.1","snRNA"
"725","ENSG00000252472.1","snRNA"
"726","ENSG00000224953.1","processed_pseudogene"
"727","ENSG00000274365.1","processed_pseudogene"
"728","ENSG00000233634.1","processed_pseudogene"
"729","ENSG00000237701.1","processed_pseudogene"
"730","ENSG00000273906.1","lncRNA"
"731","ENSG00000232976.1","processed_pseudogene"
"732","ENSG00000226270.3","processed_pseudogene"
"733","ENSG00000227837.1","processed_pseudogene"
"734","ENSG00000278602.1","unprocessed_pseudogene"
"735","ENSG00000223978.1","processed_pseudogene"
"736","ENSG00000278197.1","unprocessed_pseudogene"
"737","ENSG00000230819.1","processed_pseudogene"
"738","ENSG00000185894.8","protein_coding"
"739","ENSG00000228296.1","lncRNA"
"740","ENSG00000205916.12","protein_coding"
"741","ENSG00000129873.8","protein_coding"
"742","ENSG00000251841.1","snRNA"
"743","ENSG00000184895.8","protein_coding"
"744","ENSG00000232195.1","processed_pseudogene"
"745","ENSG00000286130.1","lncRNA"
"746","ENSG00000129824.16","protein_coding"
"747","ENSG00000229163.2","processed_pseudogene"
"748","ENSG00000278847.1","lncRNA"
"749","ENSG00000067646.12","protein_coding"
"750","ENSG00000223600.1","processed_pseudogene"
"751","ENSG00000215414.4","processed_pseudogene"
"752","ENSG00000224035.1","processed_pseudogene"
"753","ENSG00000223915.1","processed_pseudogene"
"754","ENSG00000067048.17","protein_coding"
"755","ENSG00000280963.2","lncRNA"
"756","ENSG00000234059.1","unprocessed_pseudogene"
"757","ENSG00000281230.3","protein_coding"
"758","ENSG00000183878.16","protein_coding"
"759","ENSG00000281067.1","processed_pseudogene"
"760","ENSG00000281552.1","processed_pseudogene"
"761","ENSG00000280680.3","protein_coding"
"762","ENSG00000287371.1","lncRNA"
"763","ENSG00000281499.1","snRNA"
"764","ENSG00000287648.1","lncRNA"
"765","ENSG00000280937.1","processed_pseudogene"
"766","ENSG00000154620.6","protein_coding"
"767","ENSG00000129864.7","protein_coding"
"768","ENSG00000187191.16","protein_coding"
"769","ENSG00000188120.16","protein_coding"
"770","ENSG00000251925.1","snoRNA"
"771","ENSG00000286744.1","unprocessed_pseudogene"
"772","ENSG00000236647.1","unprocessed_pseudogene"
"773","ENSG00000099721.16","protein_coding"
"774","ENSG00000092377.15","protein_coding"
"775","ENSG00000285435.3","protein_coding"
"776","ENSG00000284795.1","processed_pseudogene"
"777","ENSG00000284841.1","protein_coding"
"778","ENSG00000285449.1","protein_coding"
"779","ENSG00000284998.1","miRNA"
"780","ENSG00000285234.1","unitary_pseudogene"
"781","ENSG00000285050.1","TEC"
"782","ENSG00000285426.4","protein_coding"
"783","ENSG00000205944.12","protein_coding"
"784","ENSG00000285166.1","rRNA"
"785","ENSG00000285285.1","rRNA"
"786","ENSG00000285168.1","rRNA"
"787","ENSG00000284853.1","rRNA"
"788","ENSG00000285158.1","rRNA"
"789","ENSG00000284877.1","rRNA_pseudogene"
"790","ENSG00000285311.1","processed_pseudogene"
"791","ENSG00000285183.1","snoRNA"
"792","ENSG00000285319.1","processed_pseudogene"
"793","ENSG00000284984.2","protein_coding"
"794","ENSG00000285153.2","transcribed_unitary_pseudogene"
"795","ENSG00000293409.1","lncRNA"
"796","ENSG00000226555.1","processed_pseudogene"
"797","ENSG00000228787.1","lncRNA"
"798","ENSG00000242389.9","protein_coding"
"799","ENSG00000165246.15","protein_coding"
"800","ENSG00000229343.1","unprocessed_pseudogene"
"801","ENSG00000232695.1","processed_pseudogene"
"802","ENSG00000235511.1","unprocessed_pseudogene"
"803","ENSG00000232914.1","unprocessed_pseudogene"
"804","ENSG00000223655.1","processed_pseudogene"
"805","ENSG00000230854.1","unprocessed_pseudogene"
"806","ENSG00000252625.1","snRNA"
"807","ENSG00000227635.1","unprocessed_pseudogene"
"808","ENSG00000237546.1","unprocessed_pseudogene"
"809","ENSG00000172283.10","unprocessed_pseudogene"
"810","ENSG00000227867.1","processed_pseudogene"
"811","ENSG00000231716.1","unprocessed_pseudogene"
"812","ENSG00000234744.1","unprocessed_pseudogene"
"813","ENSG00000233156.1","unprocessed_pseudogene"
"814","ENSG00000289705.1","unprocessed_pseudogene"
"815","ENSG00000225876.1","unprocessed_pseudogene"
"816","ENSG00000251796.1","snoRNA"
"817","ENSG00000252948.1","snRNA"
"818","ENSG00000233843.1","processed_pseudogene"
"819","ENSG00000129862.7","protein_coding"
"820","ENSG00000235451.1","unprocessed_pseudogene"
"821","ENSG00000289706.1","unprocessed_pseudogene"
"822","ENSG00000225624.1","unprocessed_pseudogene"
"823","ENSG00000280969.2","protein_coding"
"824","ENSG00000224482.1","unprocessed_pseudogene"
"825","ENSG00000216844.1","processed_pseudogene"
"826","ENSG00000229551.2","processed_pseudogene"
"827","ENSG00000226504.1","processed_pseudogene"
"828","ENSG00000254488.1","lncRNA"
"829","ENSG00000237427.1","processed_pseudogene"
"830","ENSG00000232634.1","processed_pseudogene"
"831","ENSG00000226918.1","unprocessed_pseudogene"
"832","ENSG00000183146.4","lncRNA"
"833","ENSG00000236615.1","unprocessed_pseudogene"
"834","ENSG00000169849.8","unprocessed_pseudogene"
"835","ENSG00000169811.8","unprocessed_pseudogene"
"836","ENSG00000242393.1","unprocessed_pseudogene"
"837","ENSG00000228257.1","unprocessed_pseudogene"
"838","ENSG00000184991.3","lncRNA"
"839","ENSG00000271123.1","processed_pseudogene"
"840","ENSG00000226042.1","unprocessed_pseudogene"
"841","ENSG00000237023.1","unprocessed_pseudogene"
"842","ENSG00000229416.1","unprocessed_pseudogene"
"843","ENSG00000230029.1","unprocessed_pseudogene"
"844","ENSG00000224169.1","unprocessed_pseudogene"
"845","ENSG00000223407.1","unprocessed_pseudogene"
"846","ENSG00000226873.1","unprocessed_pseudogene"
"847","ENSG00000227915.1","unprocessed_pseudogene"
"848","ENSG00000236620.1","unprocessed_pseudogene"
"849","ENSG00000224866.1","unprocessed_pseudogene"
"850","ENSG00000232424.1","unprocessed_pseudogene"
"851","ENSG00000252681.1","snRNA"
"852","ENSG00000232910.1","unprocessed_pseudogene"
"853","ENSG00000232845.1","unprocessed_pseudogene"
"854","ENSG00000237302.1","unprocessed_pseudogene"
"855","ENSG00000169763.16","unprocessed_pseudogene"
"856","ENSG00000252468.1","snRNA"
"857","ENSG00000231341.1","processed_pseudogene"
"858","ENSG00000235001.3","processed_pseudogene"
"859","ENSG00000214207.2","processed_pseudogene"
"860","ENSG00000278585.1","processed_pseudogene"
"861","ENSG00000235175.1","processed_pseudogene"
"862","ENSG00000099715.15","protein_coding"
"863","ENSG00000231540.1","processed_pseudogene"
"864","ENSG00000223362.1","unprocessed_pseudogene"
"865","ENSG00000231026.1","unprocessed_pseudogene"
"866","ENSG00000224571.1","unprocessed_pseudogene"
"867","ENSG00000226369.1","unprocessed_pseudogene"
"868","ENSG00000280961.1","lncRNA"
"869","ENSG00000227871.1","unprocessed_pseudogene"
"870","ENSG00000251917.1","snRNA"
"871","ENSG00000231423.1","unprocessed_pseudogene"
"872","ENSG00000228465.1","unprocessed_pseudogene"
"873","ENSG00000232585.1","unprocessed_pseudogene"
"874","ENSG00000234081.1","processed_pseudogene"
"875","ENSG00000172352.5","protein_coding"
"876","ENSG00000231375.1","unprocessed_pseudogene"
"877","ENSG00000237467.1","unprocessed_pseudogene"
"878","ENSG00000229250.1","unprocessed_pseudogene"
"879","ENSG00000232205.1","unprocessed_pseudogene"
"880","ENSG00000230977.1","unprocessed_pseudogene"
"881","ENSG00000274234.1","misc_RNA"
"882","ENSG00000225491.1","unprocessed_pseudogene"
"883","ENSG00000224827.1","processed_pseudogene"
"884","ENSG00000233740.1","processed_pseudogene"
"885","ENSG00000279274.2","processed_pseudogene"
"886","ENSG00000234399.1","unprocessed_pseudogene"
"887","ENSG00000227439.1","lncRNA"
"888","ENSG00000224210.1","processed_pseudogene"
"889","ENSG00000232003.2","processed_pseudogene"
"890","ENSG00000235412.1","lncRNA"
"891","ENSG00000183795.8","protein_coding"
"892","ENSG00000240566.1","processed_pseudogene"
"893","ENSG00000236379.2","processed_pseudogene"
"894","ENSG00000274899.1","processed_pseudogene"
"895","ENSG00000227633.1","unprocessed_pseudogene"
"896","ENSG00000279115.2","processed_pseudogene"
"897","ENSG00000233652.1","processed_pseudogene"
"898","ENSG00000233944.1","processed_pseudogene"
"899","ENSG00000223636.1","unprocessed_pseudogene"
"900","ENSG00000172297.7","unprocessed_pseudogene"
"901","ENSG00000278242.1","misc_RNA"
"902","ENSG00000233619.1","processed_pseudogene"
"903","ENSG00000237823.1","unprocessed_pseudogene"
"904","ENSG00000229709.1","unprocessed_pseudogene"
"905","ENSG00000232064.1","unprocessed_pseudogene"
"906","ENSG00000225609.1","unprocessed_pseudogene"
"907","ENSG00000270535.1","processed_pseudogene"
"908","ENSG00000225287.1","unprocessed_pseudogene"
"909","ENSG00000225256.1","unprocessed_pseudogene"
"910","ENSG00000223856.1","unprocessed_pseudogene"
"911","ENSG00000235004.1","unprocessed_pseudogene"
"912","ENSG00000252426.1","snRNA"
"913","ENSG00000231141.1","lncRNA"
"914","ENSG00000232614.1","unprocessed_pseudogene"
"915","ENSG00000225326.1","unprocessed_pseudogene"
"916","ENSG00000223406.1","unprocessed_pseudogene"
"917","ENSG00000224240.1","processed_pseudogene"
"918","ENSG00000227629.1","unprocessed_pseudogene"
"919","ENSG00000237917.1","unprocessed_pseudogene"
"920","ENSG00000231514.1","processed_pseudogene"
"921","ENSG00000172288.8","protein_coding"
"922","ENSG00000226941.9","protein_coding"
"923","ENSG00000242875.7","protein_coding"
"924","ENSG00000234414.8","protein_coding"
"925","ENSG00000234795.11","transcribed_unprocessed_pseudogene"
"926","ENSG00000243040.7","transcribed_unprocessed_pseudogene"
"927","ENSG00000173357.13","transcribed_unprocessed_pseudogene"
"928","ENSG00000290342.1","lncRNA"
"929","ENSG00000224657.10","transcribed_unprocessed_pseudogene"
"930","ENSG00000180910.9","transcribed_unprocessed_pseudogene"
"931","ENSG00000224060.4","transcribed_unprocessed_pseudogene"
"932","ENSG00000242153.8","transcribed_unprocessed_pseudogene"
"933","ENSG00000290716.1","lncRNA"
"934","ENSG00000250868.5","transcribed_unprocessed_pseudogene"
"935","ENSG00000290724.1","lncRNA"
"936","ENSG00000244646.5","transcribed_unprocessed_pseudogene"
"937","ENSG00000282909.3","transcribed_unprocessed_pseudogene"
"938","ENSG00000288686.1","transcribed_unprocessed_pseudogene"
"939","ENSG00000227289.3","transcribed_unprocessed_pseudogene"
"940","ENSG00000290841.1","lncRNA"
"941","ENSG00000235462.2","transcribed_unprocessed_pseudogene"
"942","ENSG00000290852.1","lncRNA"
"943","ENSG00000241859.8","transcribed_unprocessed_pseudogene"
"944","ENSG00000223637.9","transcribed_unprocessed_pseudogene"
"945","ENSG00000239533.7","transcribed_unprocessed_pseudogene"
"946","ENSG00000291016.1","lncRNA"
"947","ENSG00000278212.5","transcribed_unprocessed_pseudogene"
"948","ENSG00000131002.15","transcribed_unprocessed_pseudogene"
"949","ENSG00000206159.14","transcribed_unprocessed_pseudogene"
"950","ENSG00000232235.1","processed_pseudogene"
"951","ENSG00000224408.1","unprocessed_pseudogene"
"952","ENSG00000238154.1","unprocessed_pseudogene"
"953","ENSG00000232924.1","processed_pseudogene"
"954","ENSG00000275310.1","processed_pseudogene"
"955","ENSG00000232808.1","lncRNA"
"956","ENSG00000233803.9","protein_coding"
"957","ENSG00000228383.7","lncRNA"
"958","ENSG00000286120.1","transcribed_unprocessed_pseudogene"
"959","ENSG00000237802.7","lncRNA"
"960","ENSG00000286173.1","transcribed_unprocessed_pseudogene"
"961","ENSG00000229549.9","protein_coding"
"962","ENSG00000228927.10","protein_coding"
"963","ENSG00000215540.11","transcribed_processed_pseudogene"
"964","ENSG00000215507.11","transcribed_processed_pseudogene"
"965","ENSG00000239893.4","transcribed_processed_pseudogene"
"966","ENSG00000225560.7","transcribed_processed_pseudogene"
"967","ENSG00000099725.15","transcribed_unitary_pseudogene"
"968","ENSG00000290725.1","lncRNA"
"969","ENSG00000215580.13","transcribed_unprocessed_pseudogene"
"970","ENSG00000293362.1","lncRNA"
"971","ENSG00000290330.1","lncRNA"
"972","ENSG00000225516.8","transcribed_unprocessed_pseudogene"
"973","ENSG00000258992.7","protein_coding"
"974","ENSG00000290373.1","lncRNA"
"975","ENSG00000274196.6","transcribed_unprocessed_pseudogene"
"976","ENSG00000238074.6","protein_coding"
"977","ENSG00000290607.1","lncRNA"
"978","ENSG00000230066.7","transcribed_unprocessed_pseudogene"
"979","ENSG00000290332.1","lncRNA"
"980","ENSG00000234803.9","transcribed_unprocessed_pseudogene"
"981","ENSG00000236424.7","protein_coding"
"982","ENSG00000224336.2","unprocessed_pseudogene"
"983","ENSG00000234110.1","unprocessed_pseudogene"
"984","ENSG00000226223.1","unprocessed_pseudogene"
"985","ENSG00000232617.1","unprocessed_pseudogene"
"986","ENSG00000224075.2","lncRNA"
"987","ENSG00000228379.1","lncRNA"
"988","ENSG00000274445.1","processed_pseudogene"
"989","ENSG00000231874.3","unprocessed_pseudogene"
"990","ENSG00000234950.1","unprocessed_pseudogene"
"991","ENSG00000236718.5","transcribed_unprocessed_pseudogene"
"992","ENSG00000243643.1","unprocessed_pseudogene"
"993","ENSG00000290378.1","lncRNA"
"994","ENSG00000225685.2","transcribed_unprocessed_pseudogene"
"995","ENSG00000278478.1","processed_pseudogene"
"996","ENSG00000251766.1","rRNA_pseudogene"
"997","ENSG00000252289.1","rRNA_pseudogene"
"998","ENSG00000231411.1","unprocessed_pseudogene"
"999","ENSG00000226061.1","unprocessed_pseudogene"
"1000","ENSG00000237447.1","processed_pseudogene"
"1001","ENSG00000225840.2","processed_pseudogene"
"1002","ENSG00000251705.1","rRNA_pseudogene"
"1003","ENSG00000237195.1","processed_pseudogene"
"1004","ENSG00000250204.3","transcribed_unprocessed_pseudogene"
"1005","ENSG00000168757.13","protein_coding"
"1006","ENSG00000290448.1","lncRNA"
"1007","ENSG00000234830.9","transcribed_unprocessed_pseudogene"
"1008","ENSG00000275352.1","unprocessed_pseudogene"
"1009","ENSG00000234583.1","unprocessed_pseudogene"
"1010","ENSG00000235094.3","unprocessed_pseudogene"
"1011","ENSG00000229643.2","lncRNA"
"1012","ENSG00000235895.1","unprocessed_pseudogene"
"1013","ENSG00000232620.1","unprocessed_pseudogene"
"1014","ENSG00000293672.1","lncRNA"
"1015","ENSG00000290954.2","lncRNA"
"1016","ENSG00000294545.1","lncRNA"
"1017","ENSG00000290336.2","lncRNA"
"1018","ENSG00000294758.1","lncRNA"
"1019","ENSG00000290348.2","lncRNA"
"1020","ENSG00000293305.2","lncRNA"
"1021","ENSG00000295056.1","lncRNA"
"1022","ENSG00000239225.2","lncRNA"
"1023","ENSG00000295232.1","lncRNA"
"1024","ENSG00000230663.2","lncRNA"
"1025","ENSG00000280774.2","protein_coding"
"1026","ENSG00000295335.1","lncRNA"
"1027","ENSG00000295422.1","lncRNA"
"1028","ENSG00000212856.7","lncRNA"
"1029","ENSG00000281677.1","lncRNA"
"1030","ENSG00000281320.3","protein_coding"
"1031","ENSG00000129816.6","lncRNA"
"1032","ENSG00000147753.11","lncRNA"
"1033","ENSG00000185700.11","lncRNA"
"1034","ENSG00000291034.2","lncRNA"
"1035","ENSG00000290435.2","lncRNA"
